event_id,query_id,arm,answer_part_index,claim_text,critical_value,critical_value_type,support_ids,support_text_excerpt,validator_rule,validator_reason,validator_expected_literal,validator_observed_literal,normalization_applied,trace_status,critical_reject,forced_abstain,final_semantic_label,final_visible,source_artifact,notes
CV-033,techqa_DEV_Q300#row-0109,OFF,0,"No. “Non-reclaimable” means DB2 cannot return the unused storage to the operating system through the reclaimable-storage feature; it does not mean the space is unusable inside the tablespace. The supplied documentation distinguishes reclaiming storage from the OS from allocating new pages, and states that DB2 can report no free pages when the tablespace has no space available for new allocations.",false,OTHER,E1.S4;E2.S9;E2.S14,"* If the DMS or automatic storage tablespaces are not created in DB2 Version 9.7 or later, as the ""Reclaimable Storage"" is not available in tablespaces created in earlier versions(V9.1/V9.5) of the DB2 product. * Trying to alter a SMS tablespace as this feature is not supported on SMS tablespaces. || db2 list tablespaces show detail Tablespace ID = 2 Name = USERSPACE1 Type = Database managed space Contents = All permanent data. Large table space. State = 0x0000 Detailed explanation: Normal Total pages = 15392 Useable pages = 15360 Used pages = 15360 Free pages = 0 High water mark (pages) = 15360 Page size (bytes) = 4096 Extent size (pages) = 32 Prefetch size (pages) = 32 Number of containers = 1 || Also if normal reorgs and runstats have not been done on the tables in the database, it could be an issue where the space is not getting reclaimed by the operating system. Here is a link showing giving an example about how to set up regular reorgs and runstats: http://www-304.ibm.com/support/docview.wss?uid=swg21444174 [http://www-304.ibm.com/support/docview.wss?uid=swg21444174]",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,false,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-034,techqa_DEV_Q300#row-0109,ON,0,"No. Storage that cannot currently be reclaimed back to the operating system can still be available for DB2 to reuse within the tablespace; inability to return it to the OS is not, by itself, the same as inability to reuse it. The supplied documentation specifically notes that lack of regular reorganization can prevent space from being reclaimed by the operating system, while separately describing a tablespace with no free pages as unable to allocate new pages.",false,OTHER,E2.S9;E2.S14,"db2 list tablespaces show detail Tablespace ID = 2 Name = USERSPACE1 Type = Database managed space Contents = All permanent data. Large table space. State = 0x0000 Detailed explanation: Normal Total pages = 15392 Useable pages = 15360 Used pages = 15360 Free pages = 0 High water mark (pages) = 15360 Page size (bytes) = 4096 Extent size (pages) = 32 Prefetch size (pages) = 32 Number of containers = 1 || Also if normal reorgs and runstats have not been done on the tables in the database, it could be an issue where the space is not getting reclaimed by the operating system. Here is a link showing giving an example about how to set up regular reorgs and runstats: http://www-304.ibm.com/support/docview.wss?uid=swg21444174 [http://www-304.ibm.com/support/docview.wss?uid=swg21444174]",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,false,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-035,techqa_DEV_Q300#row-0109,ON,0,"No. Storage that cannot currently be reclaimed back to the operating system can still be available for DB2 to reuse within the tablespace; inability to return it to the OS is not, by itself, the same as inability to reuse it. The supplied documentation specifically notes that lack of regular reorganization can prevent space from being reclaimed by the operating system, while separately describing a tablespace with no free pages as unable to allocate new pages.",false,OTHER,E2.S9;E2.S14,"db2 list tablespaces show detail Tablespace ID = 2 Name = USERSPACE1 Type = Database managed space Contents = All permanent data. Large table space. State = 0x0000 Detailed explanation: Normal Total pages = 15392 Useable pages = 15360 Used pages = 15360 Free pages = 0 High water mark (pages) = 15360 Page size (bytes) = 4096 Extent size (pages) = 32 Prefetch size (pages) = 32 Number of containers = 1 || Also if normal reorgs and runstats have not been done on the tables in the database, it could be an issue where the space is not getting reclaimed by the operating system. Here is a link showing giving an example about how to set up regular reorgs and runstats: http://www-304.ibm.com/support/docview.wss?uid=swg21444174 [http://www-304.ibm.com/support/docview.wss?uid=swg21444174]",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,false,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-036,techqa_DEV_Q300#row-0109,ON,2,You can check whether a tablespace is enabled for reclaimable storage using MON_GET_TABLESPACE and the RECLAIMABLE_SPACE_ENABLED monitor element: 1 means enabled and 0 means disabled.,0,NUMBER,E1.S7;E1.S10,"DIAGNOSING THE PROBLEM MON_GET_TABLESPACE table function and RECLAIMABLE_SPACE_ENABLED monitor element can be used to identify whether the tablespace is enabled for reclaimable storage or not. Example: db2 ""SELECT varchar(tbsp_name, 30) as tbsp_name, tbsp_type, RECLAIMABLE_SPACE_ENABLED FROM TABLE(MON_GET_TABLESPACE('',-2))"" || If the RECLAIMABLE_SPACE_ENABLED monitor element returns a value of 1, then the tablespace is enabled for reclaimable storage. Otherwise, it returns a value of 0.",claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,0,30;2;1,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-037,techqa_DEV_Q047#row-0156,ON,0,A perpetual SPSS Statistics 24 installation can be licensed using the License Authorization Wizard and the product authorization code.,24,NUMBER,E3.S8;E3.S14,"RESOLVING THE PROBLEM IF the product presenting the error 7003/symptom 213 is licensed via the Sentinel RMS License Manager, THEN refer to KnowledgeBase resolution 91720. IF the product presenting error 7003/symptom 213 is licensed with a Single-User or Site license authorization code, THEN go to (A). || (D) 1) Delete (or rename) the file named 'lservrc' found in program installation directory of the IBM SPSS product. 2) License the IBM SPSS product using the License Authorization Wizard and your product authorization code.",claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,24,7003;213;91720;2,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-038,techqa_DEV_Q047#row-0156,ON,1,"If you no longer have installation media, IBM’s documentation says the Statistics 24 installer executable (for example, `SPSS_Statistics_24_win64.exe`) is obtained through the software download; the supplied documentation does not describe a way to obtain that installer when the download is unavailable.",false,OTHER,E5.S3,"ANSWER The Microsoft Installer (*.msi) file for IBM SPSS Statistics applications is not available as a separate download. Accessing the.msi file for IBM SPSS Statistics is dependent upon the installation media you have received. Using the Software Download: 1. Download and save the installer executable (e.g. 'SPSS_Statistics_24_win64.exe') to a known, accessible location on the computer hard drive. 2. Next, you will need to use the /b switch from your command prompt to extract the .msi file. In the example below the SPSS_Statistics_24_win64.exe was downloaded to the C: drive. Provide the file ",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,false,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-039,techqa_DEV_Q047#row-0156,OFF,2,"Once SPSS Statistics 24 is installed, its Windows License Authorization Wizard is launched from the IBM SPSS Statistics program folder; selecting Next displays the machine’s lock code.",24,NUMBER,E4.S3;E4.S4,ANSWER The method for acquiring the lock code for a product installation varies by the product and operating system. Desktop/Client Product Installations || Windows operating systems (1) Select Start. (2) Select 'Programs' (or 'All Programs') menu entry. (3) Select the program folder corresponding to the product (example: 'IBM SPSS Statistics') (4) Launch the 'License Authorization' program corresponding to the product version (example: 'IBM SPSS Statistics 24 License Authorization Wizard') (5) Select the 'Next' button. (6) In the lower left section of this window will appear 'Lock Code for this machine is'. Note the indicated lock code. (7) Select the 'Cancel button'. (8) Select the 'Yes' button. The License Authorization program will close.,claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,24,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-040,techqa_DEV_Q047#row-0156,OFF,3,"The authorization code must match the installed product and version. If authorization fails, verify that the code is specifically for SPSS Statistics 24.",24,NUMBER,E5.S3;E5.S5;E5.S6,"Authorization in progress ... (xxxxxxxxxxxxxxxxxxxx) Authorization failed.: The authorization code entered is not for this product/version. If you have multiple Authorization Codes, please check you have entered the correct one. ***End Of Transaction.*** One or more codes failed. Click ""Next"" to license authorization via e-mail. || CAUSE The authorization code product and/or version does not match that of your installed product. || RESOLVING THE PROBLEM Please check that your authorization code matches the version and software product you are trying to license. The product and version of the authorization code must match that of the installed product. For assistance with your authorization codes, please visit the Predictive Analytics Community Get Help page https://developer.ibm.com/predictiveanalytics/get-help/ [https://developer.ibm.com/predictiveanalytics/get-help/], for direct links to the License Key Center and information about your Support options.",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,24,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-041,techqa_DEV_Q149#row-0050,OFF,0,"After upgrading to v7.5.2 or later, SSH may reject connections because legacy key-exchange algorithms—including diffie-hellman-group-exchange-sha1 and diffie-hellman-group1-sha1—and MD5-based MAC algorithms are disabled by default. A peer that supports only those older algorithms has no mutually supported algorithm, so the connection fails even though the same configuration worked on v7.2.",7.5.2,VERSION,E3.S9,Upgrade * * Disabled diffie-hellman-group-exchange-sha1 and diffie-hellman-group1-sha1 algorithms by default. Disabled MD5-based MAC algorithms. Limited DH-GEX to 4096 bits for Cisco devices. * * * enable-legacy-kex yes * * The enable-legacy-kex command for the SSH server profile in available in 7.5.2.0. The enable-legacy-kex command for the SSH client profile is available in 7.5.2.7. * * * Default cipher suites * chacha20-poly1305@openssh.com (CHACHA20-POLY1305_AT_OPENSSH.COM) * * aes128-ctr (AES128-CTR) * * aes192-ctr (AES192-CTR) * * aes256-ctr (AES256-CTR) * * aes128-gcm@openssh.com (AES12,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT;CRITICAL_VALUE_INDETERMINATE,7.5.2,7.5.2.0;7.5.2.7,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-042,techqa_DEV_Q149#row-0050,OFF,0,"After upgrading to v7.5.2 or later, SSH may reject connections because legacy key-exchange algorithms—including diffie-hellman-group-exchange-sha1 and diffie-hellman-group1-sha1—and MD5-based MAC algorithms are disabled by default. A peer that supports only those older algorithms has no mutually supported algorithm, so the connection fails even though the same configuration worked on v7.2.",7.2,VERSION,E3.S9,Upgrade * * Disabled diffie-hellman-group-exchange-sha1 and diffie-hellman-group1-sha1 algorithms by default. Disabled MD5-based MAC algorithms. Limited DH-GEX to 4096 bits for Cisco devices. * * * enable-legacy-kex yes * * The enable-legacy-kex command for the SSH server profile in available in 7.5.2.0. The enable-legacy-kex command for the SSH client profile is available in 7.5.2.7. * * * Default cipher suites * chacha20-poly1305@openssh.com (CHACHA20-POLY1305_AT_OPENSSH.COM) * * aes128-ctr (AES128-CTR) * * aes192-ctr (AES192-CTR) * * aes256-ctr (AES256-CTR) * * aes128-gcm@openssh.com (AES12,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT;CRITICAL_VALUE_INDETERMINATE,7.2,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-043,techqa_DEV_Q149#row-0050,OFF,0,"After upgrading to v7.5.2 or later, SSH may reject connections because legacy key-exchange algorithms—including diffie-hellman-group-exchange-sha1 and diffie-hellman-group1-sha1—and MD5-based MAC algorithms are disabled by default. A peer that supports only those older algorithms has no mutually supported algorithm, so the connection fails even though the same configuration worked on v7.2.",false,OTHER,E3.S9,Upgrade * * Disabled diffie-hellman-group-exchange-sha1 and diffie-hellman-group1-sha1 algorithms by default. Disabled MD5-based MAC algorithms. Limited DH-GEX to 4096 bits for Cisco devices. * * * enable-legacy-kex yes * * The enable-legacy-kex command for the SSH server profile in available in 7.5.2.0. The enable-legacy-kex command for the SSH client profile is available in 7.5.2.7. * * * Default cipher suites * chacha20-poly1305@openssh.com (CHACHA20-POLY1305_AT_OPENSSH.COM) * * aes128-ctr (AES128-CTR) * * aes192-ctr (AES192-CTR) * * aes256-ctr (AES256-CTR) * * aes128-gcm@openssh.com (AES12,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT;CRITICAL_VALUE_INDETERMINATE,false,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-044,techqa_DEV_Q036#row-0037,OFF,0,"The launcher is attempting to use port 6002, so the configured 7000–8000 range is not controlling this system's port assignment. Port settings must be adjusted so installations use different, nonconflicting ranges; a newly created profile can inherit its starting port from the deployment manager, while node-agent ports may need to be changed manually.",6002,NUMBER,E1.S12;E1.S13;E1.S17;E1.S20,"This update also applies to V9.0 ----------- ID: 772734 Problem:Topic, Configuring port settings, is missing information about configuring to set port numbers in a different port range so that they cannot conflict. Resolution: Topic, Configuring port settings, is update to add a third optional step that reads: Optional: Set port numbers in a different port range so that they cannot conflict. || WebSphere Application Server cannot always detect port conflicts when multiple installations are present on multiple hosts. To set port numbers in this situation so that you avoid port conflicts, adjust the starting port numbers of each installation to be in a different range from the other installations. || Create the deployment manager of the second installation by using the manageprofiles command. On the -startingPort option, set a starting port number that is out of range of any ports that other installations use. || New servers that you create inherit the higher starting port number from the deployment manager. Note: Node agents do not inherit the starting port number from the deployment manager. If needed, manually change the port number settings.",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,6002,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-045,techqa_DEV_Q036#row-0037,OFF,0,"The launcher is attempting to use port 6002, so the configured 7000–8000 range is not controlling this system's port assignment. Port settings must be adjusted so installations use different, nonconflicting ranges; a newly created profile can inherit its starting port from the deployment manager, while node-agent ports may need to be changed manually.",7000,NUMBER,E1.S12;E1.S13;E1.S17;E1.S20,"This update also applies to V9.0 ----------- ID: 772734 Problem:Topic, Configuring port settings, is missing information about configuring to set port numbers in a different port range so that they cannot conflict. Resolution: Topic, Configuring port settings, is update to add a third optional step that reads: Optional: Set port numbers in a different port range so that they cannot conflict. || WebSphere Application Server cannot always detect port conflicts when multiple installations are present on multiple hosts. To set port numbers in this situation so that you avoid port conflicts, adjust the starting port numbers of each installation to be in a different range from the other installations. || Create the deployment manager of the second installation by using the manageprofiles command. On the -startingPort option, set a starting port number that is out of range of any ports that other installations use. || New servers that you create inherit the higher starting port number from the deployment manager. Note: Node agents do not inherit the starting port number from the deployment manager. If needed, manually change the port number settings.",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,7000,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-046,techqa_DEV_Q036#row-0037,OFF,0,"The launcher is attempting to use port 6002, so the configured 7000–8000 range is not controlling this system's port assignment. Port settings must be adjusted so installations use different, nonconflicting ranges; a newly created profile can inherit its starting port from the deployment manager, while node-agent ports may need to be changed manually.",8000,NUMBER,E1.S12;E1.S13;E1.S17;E1.S20,"This update also applies to V9.0 ----------- ID: 772734 Problem:Topic, Configuring port settings, is missing information about configuring to set port numbers in a different port range so that they cannot conflict. Resolution: Topic, Configuring port settings, is update to add a third optional step that reads: Optional: Set port numbers in a different port range so that they cannot conflict. || WebSphere Application Server cannot always detect port conflicts when multiple installations are present on multiple hosts. To set port numbers in this situation so that you avoid port conflicts, adjust the starting port numbers of each installation to be in a different range from the other installations. || Create the deployment manager of the second installation by using the manageprofiles command. On the -startingPort option, set a starting port number that is out of range of any ports that other installations use. || New servers that you create inherit the higher starting port number from the deployment manager. Note: Node agents do not inherit the starting port number from the deployment manager. If needed, manually change the port number settings.",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,8000,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-047,techqa_DEV_Q012#row-0133,OFF,0,"The error occurs because the system’s ARG_MAX setting limits the command-line argument list, and the UDX compilation used more than 131,072 arguments, including many .c files.",131.072,NUMBER,E1.S5,CAUSE ARG_MAX configuration parameter limits the number of argument list in command line. In this case the client used more than 131072 argument with many program *.c files.,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,131.072,131072,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-048,techqa_DEV_Q188#row-0026,OFF,0,Yes. IBM provides a “Support's Guide to IBM CORBA probes” to explain the integration; it should be used alongside the documentation for the specific probe.,true,OTHER,E1.S6,"Please review Support's Guide to IBM CORBA probes [attached] to understand the integration, alongside the probe's specific documentation.",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,true,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,True,UNAVAILABLE,False,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-049,techqa_DEV_Q188#row-0026,ON,0,Yes. IBM provides a “Support's Guide to IBM CORBA probes.”,true,OTHER,E1.S10,RELATED INFORMATION Support's Guide to the JDBC Gateway [http://www-01.ibm.com/support/docview.wss?uid=swg21608681] Support's Guide to the ODBC Gateway [http://www-01.ibm.com/support/docview.wss?uid=swg21607700] Support's Guide to the Oracle Gateway [http://www-01.ibm.com/support/docview.wss?uid=swg21588025] Support's Guide to Historical Reporting gateways [http://www-01.ibm.com/support/docview.wss?uid=swg21637022] Support's Guide to the SNMP Gateway [http://www-01.ibm.com/support/docview.wss?uid=swg21622160] Support's Guide to the Message Bus Integration [http://www-01.ibm.com/support/docview,claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,true,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-050,techqa_DEV_Q267#row-0132,OFF,0,"Yes. In IBM Installation Manager, open Manage Licenses, select the Rhapsody package/version, choose Configure license servers, and continue.",true,OTHER,E3.S15;E3.S16;E3.S17,"To enable floating license keys || 1. Start IBM Installation Manager. || 2. On the main page, click Manage Licenses.",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,true,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-051,techqa_DEV_Q267#row-0132,ON,0,Yes. IBM Rational Rhapsody’s Tools & Utilities add-on license keys incorporate both the ReporterPro and Reporter features.,true,OTHER,E3.S4;E3.S5,ANSWER The license features that come incorporated with IBM Rational Rhapsody Tools & Utilities Add on keys are as follows: || * ReporterPro * Reporter * RPGetConnected * RPGetConnectedWind * RPGetConnectedVxw * RPGetConnectedSol * RPGetConnectedN * RPGetConnectedG * RPUNCS * RPTcSEAddon * RPGraphPanel * RPRG * RPRG_DOORS * RPRG_X2TXT * RPRG_REQPRO * RPRG_RP * RPRG_SIMULINK * RPRG_TAGGER * RPRG_CALIBERRM * RPUSimulink * RPXMI * RPTAUXMI,claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,true,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-052,techqa_DEV_Q039#row-0060,ON,3,"If the upgrade from 5.0.0.8 to 6.0 or later fails, the supplied documentation does not identify the failure message or provide a 5.0-to-6.0 migration path specific to the virtual DataPower Appliance.",5.0.0.8,VERSION,E2.S1;E1.S9,2. Following the instructions upgrade documentation in the information center: * Remove extraneous files * Reboot the appliance to release temporary storage * Transfer the firmware image to the appliance * Install the firmware image || Download RELEASE DATE LANGUAGE SIZE(Bytes) Download Options What is Fix Central(FC)? [https://www.ibm.com/support/fixcentral/help?page=swfaqs] Virtual appliance upgrade 8 Dec 2014 Language Independent 290118034 FC [http://www.ibm.com/support/fixcentral/swg/selectFixes?parent=ibm~WebSphere&product=ibm/WebSphere/WebSphere+DataPower+XC10+Appliance&release=All&platform=All&function=fixId&fixids=2.5.0-WS-DPXC10-VIRT-FP0000004&includeSupersedes=0] [ ] 2426-92X Firmware 9005.rel.xc10.vsl.3.2.6.scrypt3 8 Dec 2014 Language Independent 298881400 FC [http://www.ibm.com/support/fixcentral/swg/selectFixes?,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT;CRITICAL_VALUE_INDETERMINATE,5.0.0.8,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-053,techqa_DEV_Q039#row-0060,ON,3,"If the upgrade from 5.0.0.8 to 6.0 or later fails, the supplied documentation does not identify the failure message or provide a 5.0-to-6.0 migration path specific to the virtual DataPower Appliance.",6.0,VERSION,E2.S1;E1.S9,2. Following the instructions upgrade documentation in the information center: * Remove extraneous files * Reboot the appliance to release temporary storage * Transfer the firmware image to the appliance * Install the firmware image || Download RELEASE DATE LANGUAGE SIZE(Bytes) Download Options What is Fix Central(FC)? [https://www.ibm.com/support/fixcentral/help?page=swfaqs] Virtual appliance upgrade 8 Dec 2014 Language Independent 290118034 FC [http://www.ibm.com/support/fixcentral/swg/selectFixes?parent=ibm~WebSphere&product=ibm/WebSphere/WebSphere+DataPower+XC10+Appliance&release=All&platform=All&function=fixId&fixids=2.5.0-WS-DPXC10-VIRT-FP0000004&includeSupersedes=0] [ ] 2426-92X Firmware 9005.rel.xc10.vsl.3.2.6.scrypt3 8 Dec 2014 Language Independent 298881400 FC [http://www.ibm.com/support/fixcentral/swg/selectFixes?,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT;CRITICAL_VALUE_INDETERMINATE,6.0,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-054,techqa_DEV_Q039#row-0060,ON,3,"If the upgrade from 5.0.0.8 to 6.0 or later fails, the supplied documentation does not identify the failure message or provide a 5.0-to-6.0 migration path specific to the virtual DataPower Appliance.",5.0,VERSION,E2.S1;E1.S9,2. Following the instructions upgrade documentation in the information center: * Remove extraneous files * Reboot the appliance to release temporary storage * Transfer the firmware image to the appliance * Install the firmware image || Download RELEASE DATE LANGUAGE SIZE(Bytes) Download Options What is Fix Central(FC)? [https://www.ibm.com/support/fixcentral/help?page=swfaqs] Virtual appliance upgrade 8 Dec 2014 Language Independent 290118034 FC [http://www.ibm.com/support/fixcentral/swg/selectFixes?parent=ibm~WebSphere&product=ibm/WebSphere/WebSphere+DataPower+XC10+Appliance&release=All&platform=All&function=fixId&fixids=2.5.0-WS-DPXC10-VIRT-FP0000004&includeSupersedes=0] [ ] 2426-92X Firmware 9005.rel.xc10.vsl.3.2.6.scrypt3 8 Dec 2014 Language Independent 298881400 FC [http://www.ibm.com/support/fixcentral/swg/selectFixes?,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT;CRITICAL_VALUE_INDETERMINATE,5.0,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-055,techqa_DEV_Q039#row-0060,ON,3,"If the upgrade from 5.0.0.8 to 6.0 or later fails, the supplied documentation does not identify the failure message or provide a 5.0-to-6.0 migration path specific to the virtual DataPower Appliance.",6.0,VERSION,E2.S1;E1.S9,2. Following the instructions upgrade documentation in the information center: * Remove extraneous files * Reboot the appliance to release temporary storage * Transfer the firmware image to the appliance * Install the firmware image || Download RELEASE DATE LANGUAGE SIZE(Bytes) Download Options What is Fix Central(FC)? [https://www.ibm.com/support/fixcentral/help?page=swfaqs] Virtual appliance upgrade 8 Dec 2014 Language Independent 290118034 FC [http://www.ibm.com/support/fixcentral/swg/selectFixes?parent=ibm~WebSphere&product=ibm/WebSphere/WebSphere+DataPower+XC10+Appliance&release=All&platform=All&function=fixId&fixids=2.5.0-WS-DPXC10-VIRT-FP0000004&includeSupersedes=0] [ ] 2426-92X Firmware 9005.rel.xc10.vsl.3.2.6.scrypt3 8 Dec 2014 Language Independent 298881400 FC [http://www.ibm.com/support/fixcentral/swg/selectFixes?,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT;CRITICAL_VALUE_INDETERMINATE,6.0,2.5.0,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
